,city,station,category,avg,std,skew,n,min,max99,True_max,median,mode,AAOMM,AAO70,95Q,ACDO70,ACDOMM,Urange,Delta,RHavgOverall,Pcau,POcau,Pexcau,POexcau,Pdan,POdan,Pexdan
53,"NYC, NY",CPS LCD,HImin,67.59017108540823,6.460095912182358,-0.2723124306608521,3650,43.289,48.65267567567568,89.56669230000017,68.07200000000002,74.41800000000002,0.0,22.116666666666667,56.32,4.6340079365079365,0.0,24.301171085408228,18.93749540973256,67.37309742133681,0.0227397260273972,0.0227397260273972,0.0,0.0,0.0,0.0,0.0
54,"Oklahoma City, OK",OCT LCD,HImin,71.15692729286751,5.354880084333002,-0.6787157881630219,5796,46.918,53.56512068965519,85.10045536000005,71.936,71.88900000000001,0.0,52.114285714285714,61.21800000000001,9.036339586339585,0.0,24.23892729286751,17.59180660321232,66.3506609500472,0.0307108350586611,0.0307108350586611,0.0,0.0,0.0,0.0,0.0
55,"Omaha, NE",OEA LCD,HImin,65.23257641472043,7.308747037070344,-0.3365655578648618,6027,38.0,44.358640625,87.33650584000004,65.73100000000001,67.771,0.0,22.414285714285715,52.371,3.995670995670996,0.0,27.232576414720427,20.873935789720427,69.78960392427129,0.0124440019910403,0.0124440019910403,0.0,0.0,0.0,0.0,0.0
56,"Philadelphia, PA",PIA LCD,HImin,67.07889415162234,6.7990543664470025,-0.406944461169312,6164,41.81300000000001,47.22465079365077,91.60597994000013,67.79000000000002,74.41800000000002,0.0142857142857142,31.82857142857143,54.89520000000001,4.848578535891968,0.0,25.265894151622327,19.85424335797156,67.55853429638438,0.0147631408176508,0.0150876054510058,0.0003244646333549,0.0003244646333549,0.0,0.0,0.0
57,"Phoenix, AZ",PAS LCD,HImin,79.69923745836682,7.179741789709837,-0.7518055609326159,6164,49.57900000000001,56.67431746031748,95.43076872000012,80.83119023999998,84.7172658800001,2.142857142857143,77.84285714285714,65.95700000000001,50.421997157071786,0.6800995024875621,30.120237458366816,23.02491999804934,35.48917394576403,0.5102206359506813,0.5478585334198572,0.0376378974691758,0.0376378974691758,0.0,0.0,0.0
58,"Pierre, SD",PRA LCD,HImin,59.706429093501065,7.438285259164205,-0.2041863606675157,6161,34.0,39.60754687499999,82.62069233999999,60.062000000000005,56.63000000000001,0.0,6.1125,46.871,2.044278606965174,0.0,25.706429093501065,20.098882218501075,67.27236099919419,0.0012984905047881,0.0012984905047881,0.0,0.0,0.0,0.0,0.0
59,"Pine Bluff, AK",PBG LCD,HImin,73.18291193424821,5.737626379125943,0.1474583311521582,4416,21.0,56.25479166666668,99.80066710000013,73.459,74.41800000000002,0.7285714285714285,46.85714285714285,63.371000000000016,14.99925595238095,0.2864583333333333,52.18291193424821,16.928120267581534,72.1291664081982,0.0631793478260869,0.0760869565217391,0.0129076086956521,0.0129076086956521,0.0,0.0,0.0
60,"Pine Springs, TX",PSG LCD,HImin,64.48028448173082,6.905170459707077,-3.571376587703592,3892,6.0,20.432615384615385,91.97223874,64.772,63.766000000000005,0.0142857142857142,8.342857142857143,56.212500000000006,2.628002070393374,0.0,58.48028448173082,44.04766909711543,45.4038705014111,0.0025693730729701,0.0028263103802672,0.000256937307297,0.000256937307297,0.0,0.0,0.0
61,"Pittsburgh, PA",PAA LCD,HImin,62.87245047188254,6.650631908362176,-0.4935873975946007,4154,39.23700000000001,43.30271428571429,84.96747164000018,63.70000000000002,64.80000000000001,0.0,7.8428571428571425,50.94200000000001,2.6849637681159417,0.0,23.63545047188253,19.56973618616825,70.44550286696732,0.0004814636494944,0.0004814636494944,0.0,0.0,0.0,0.0,0.0
62,"Portland, OR",PIA LCD,HImin,55.6294841282012,4.711731403039166,-0.1244724351072422,6521,39.171,42.69708955223882,75.772,55.85900000000001,55.38900000000001,0.0,0.1,47.501000000000005,0.1111111111111111,0.0,16.4584841282012,12.932394575962377,74.65783678907195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,"Rapid City, SD",RCA LCD,HImin,56.06938175230567,6.99331283854017,-0.2968410149651581,6072,31.0,37.48934285714286,75.622,56.63000000000001,56.77100000000001,0.0,1.0285714285714285,43.571000000000005,0.4166666666666667,0.0,25.069381752305667,18.580038895162808,62.96657114977492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,"Redding, CA",RAS LCD,HImin,64.67770406844357,6.817365049295954,0.3083763144401102,4179,30.0,46.23076744186046,106.59193314000008,64.18,62.29000000000001,0.12,16.54,54.35220000000001,3.767934782608696,0.0434782608695652,34.677704068443575,18.44693662658312,57.43249683069487,0.0203397942091409,0.0220148360851878,0.0014357501794687,0.0016750418760469,0.0002392916965781,0.0002392916965781,0.0
65,"Rock Springs, WY",RSA LCD,HImin,49.48434693877551,6.489779486439511,-0.3666703376005519,5978,26.0,31.58333333333333,69.98100000000001,50.14300000000001,37.0,0.0,0.0,38.0,0.0,0.0,23.48434693877551,17.901013605442177,55.68435372959353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,"Sacramento, CA",SAA LCD,HImin,57.286441561931404,4.596338417040293,0.4706177616855425,6151,39.754000000000005,45.48991935483872,85.6946893000001,56.818000000000005,55.38900000000001,0.0,0.8285714285714286,50.425,0.291044776119403,0.0,17.5324415619314,11.796522207092686,67.64918987863683,0.0003251503820516,0.0003251503820516,0.0,0.0,0.0,0.0,0.0
67,"Salt Lake City, UT",SLC LCD,HImin,60.53132108443168,8.095501105438888,-0.4078762611875826,6440,36.0,38.52360000000001,80.25083234000004,61.26550000000001,62.732000000000006,0.0,10.2,45.63000000000001,2.282698412698413,0.0,24.53132108443168,22.007721084431672,55.454125291854766,0.0001552795031055,0.0001552795031055,0.0,0.0,0.0,0.0,0.0
68,"San Antonio, TX",SAK LCD,HImin,75.51021731274413,4.17253482912654,-2.567953805571822,6800,7.0,57.7892608695652,96.21280767999998,76.148,76.61800000000001,0.0125,77.25,68.63365000000002,33.37968682968683,0.0,68.51021731274413,17.720956443178927,69.33697998035609,0.1070588235294117,0.1072058823529411,0.0001470588235294,0.0001470588235294,0.0,0.0,0.0
