,city,station,category,avg,std,skew,n,min,max99,True_max,median,mode,AAOMM,AAO80,95Q,ACDO80,ACDOMM,Urange,Delta,RHavgOverall
31,"Helena, MT",HAA LCD,WBTmax,58.62434123847167,4.960285662597548,-0.5973882546985817,6072,36.0,69.1264367816092,77.0,59.0,60.0,0.0,0.0,66.0,0.0,0.0,18.375658761528328,10.502095543137528,59.01082491607659
32,"Honolulu, HI",HIA LCD,WBTmax,72.95893719806763,1.960387872228985,0.4315465730584911,6624,67.0,78.58646616541354,83.0,73.0,72.0,0.0375,0.075,76.0,0.0555555555555555,0.0277777777777777,10.04106280193237,5.62752896734591,68.46217273564248
33,"Houston, TX",HWA LCD,WBTmax,78.20300511508951,2.172109578955845,-1.496156271060974,3128,63.0,82.23809523809524,86.0,79.0,79.0,0.8428571428571429,3.742857142857143,81.0,1.5522408963585437,0.2920168067226891,7.7969948849104895,4.03509012300573,74.90032184700092
34,"Idaho Falls, ID",IFA LCD,WBTmax,59.69190404797601,5.009763523112627,-0.5896990545029195,2668,40.0,69.9423076923077,75.0,60.0,61.0,0.0,0.0,67.0,0.0,0.0,15.30809595202399,10.250403644331683,64.86131171702284
35,"Indianapolis, IN",IIA LCD,WBTmax,71.08338741077223,5.507400761912459,-0.4891580235088685,6164,50.0,81.55670103092784,84.0,72.0,73.0,0.5714285714285714,1.3714285714285714,79.0,0.5621890547263682,0.2537313432835821,12.916612589227768,10.473313620155608,72.85787104300496
36,"Jacksonville, FL",JIA LCD,WBTmax,77.89061421670117,2.357631889238289,-1.1159013062184475,5796,62.0,82.35761589403974,86.0,78.0,79.0,2.085714285714286,7.042857142857143,81.0,1.912887377173092,0.9735449735449736,8.109385783298833,4.467001677338573,77.1008903429376
37,"Kansas City, Missouri",KCA LCD,WBTmax,71.18028169014084,5.369308181058885,-0.5822417713002568,1065,53.0,82.0,84.0,72.0,73.0,0.14,0.26,79.0,0.1515151515151515,0.2727272727272727,12.819718309859155,10.819718309859155,65.37514660916158
38,"Klamath Falls, OR",KIA LCD,WBTmax,57.48827534039334,5.27362620349343,-0.9660162854042944,2644,29.0,66.6774193548387,70.0,58.0,60.0,0.0,0.0,65.0,0.0,0.0,12.511724659606656,9.18914401444536,66.28106969795752
39,"Las Vegas, NV",MIA LCD,WBTmax,65.62749299489039,4.870333395395668,-0.1869933051922145,6067,48.0,75.62886597938144,80.0,66.0,70.0,0.0,0.0,73.0,0.0,0.0,14.372507005109613,10.001372984491056,29.36589625561554
40,"Lebanon, NH",LMA LCD,WBTmax,67.15072463768117,5.55229742730674,-0.3484340032353103,1380,49.0,78.63157894736842,81.0,67.0,70.0,0.0,0.02,75.0,0.0,0.0,13.849275362318837,11.48085430968726,74.76129972380312
41,"Los Angeles, CA",LAI LCD,WBTmax,65.30167234940737,3.106736098498253,0.004416935380951,6159,54.0,73.37096774193549,75.0,65.0,64.0,0.0,0.0,71.0,0.0,0.0,9.698327650592631,8.069295392528119,71.62437479853978
42,"Louisville, KY",LIA LCD,WBTmax,72.83046722907203,4.917288599066771,-0.6410327830415915,6164,52.0,81.51408450704226,86.0,74.0,76.0,0.7142857142857143,2.0285714285714285,79.0,0.7338308457711442,0.1865671641791045,13.169532770927972,8.683617277970228,69.12018659331363
43,"Memphis, TN",MIA LCD,WBTmax,75.85685884691848,4.135669847008527,-0.9620612985704712,6036,57.0,83.24193548387096,85.0,77.0,78.0,2.742857142857143,6.9,81.0,1.9661195286195283,0.8196969696969697,9.143141153081515,7.385076636952476,68.20348045272728
44,MIA second try,,WBTmax,78.2629785853342,1.6299791044020646,-0.7972397909630872,6164,65.0,81.20977011494253,85.0,78.0,78.0,0.7857142857142857,4.942857142857143,81.0,1.0030755314337405,0.208955223880597,6.737021414665804,2.9467915296083333,73.2323042281396
45,"Miles City, MT",MCA LCD,WBTmax,63.12278831805585,5.0680147796780055,-0.3484033305989919,4691,39.0,75.40816326530613,80.0,64.0,65.0,0.0,0.0,71.0,0.0,0.0,16.877211681944146,12.285374947250276,62.58395532089705
46,"Milwaukee, WI",MMA LCD,WBTmax,67.57837837837837,6.42331627470872,-0.4249259156891692,5550,44.0,80.87096774193549,85.0,68.0,68.0,0.2428571428571428,0.3571428571428571,77.0,0.1311475409836065,0.0655737704918032,17.421621621621625,13.292589363557113,72.30356174231814
47,"Minneapolis, MN",MIA LCD,WBTmax,67.72084631786124,6.148814415766195,-0.2511724556421137,6097,42.0,80.82795698924731,85.0,68.0,67.0,0.2625,0.5125,77.0,0.2537313432835821,0.044776119402985,17.279153682138755,13.107110671386067,69.07008187338843
48,"Moline, IL",MCA LCD,WBTmax,70.7946755407654,5.82310832962258,-0.3853799063697747,6010,51.0,82.62121212121212,86.0,71.0,73.0,0.9142857142857144,1.9714285714285715,80.0,0.7626262626262627,0.3181818181818182,15.205324459234603,11.826536580446728,71.5757811521603
49,"Montpelier, VT",MPA LCD,WBTmax,65.01376811594203,5.668035112204784,-0.3311231576538148,1380,46.0,76.84210526315789,80.0,65.0,63.0,0.0,0.0,74.0,0.0,0.0,14.986231884057972,11.828337147215862,75.33711021708955
50,"Nashville, TN",NIA LCD,WBTmax,73.8339580209895,4.101707482756399,-0.8856810891456467,5336,57.0,81.39655172413794,84.0,75.0,76.0,0.2428571428571428,0.8142857142857143,79.0,0.2672413793103448,0.1551724137931034,10.1660419790105,7.562593703148437,69.72026127062651
51,"New Orleans, LA",NOA LCD,WBTmax,78.58077042559802,2.54604992190432,-1.2894278038645557,6438,63.0,83.24,85.0,79.0,80.0,7.114285714285714,18.542857142857144,82.0,2.990603999175428,1.7040476190476193,6.419229574401982,4.6592295744019765,75.48808681913351
52,"Norfolk, VA",NIA LCD,WBTmax,73.9941596365996,4.661337203786473,-0.9277914826433936,6164,53.0,81.44571428571429,86.0,75.0,77.0,0.7571428571428571,2.414285714285714,80.0,1.0398009950248757,0.3134328358208955,12.005840363400395,7.451554649114684,71.31917353049863
53,"NYC, NY",CPS LCD,WBTmax,69.60322580645162,5.207788865054913,-0.4338346920510094,2790,52.0,79.72549019607843,83.0,70.0,71.0,0.05,0.15,77.0,0.125,0.0,13.396774193548382,10.122264389626809,67.37309742133681
54,"Oklahoma City, OK",OCT LCD,WBTmax,73.6655260906758,3.8896476737683487,-1.174164860786309,3507,55.0,80.42666666666666,84.0,74.0,75.0,0.1,0.3,79.0,0.0425531914893617,0.0,10.334473909324204,6.761140575990865,66.3506609500472
55,"Omaha, NE",OEA LCD,WBTmax,71.80502187559445,5.602778384628104,-0.48767911941768,5257,49.0,82.5,85.0,73.0,73.0,1.1571428571428573,2.442857142857143,80.0,0.9698275862068966,0.4827586206896552,13.194978124405552,10.694978124405552,69.78960392427129
56,"Philadelphia, PA",PIA LCD,WBTmax,71.10188189487346,5.448925412609083,-0.5315384661592771,6164,52.0,81.7012987012987,89.0,72.0,74.0,0.4428571428571428,1.0714285714285714,79.0,0.3756218905472636,0.1492537313432835,17.898118105126542,10.59941680642524,67.55853429638438
57,"Phoenix, AZ",PAS LCD,WBTmax,70.77691183633706,4.684206308670293,-0.5970946487235179,6159,53.0,78.5982905982906,82.0,72.0,74.0,0.0571428571428571,0.1428571428571428,77.0,0.0,0.0,11.223088163662936,7.8213787619535395,35.48917394576403
58,"Pierre, SD",PRA LCD,WBTmax,67.72275132275132,5.735224326385333,-0.4311228867935866,5670,42.0,79.89855072463769,84.0,68.0,72.0,0.0875,0.1875,76.0,0.0483870967741935,0.0,16.27724867724868,12.175799401886366,67.27236099919419
